Date,nps,text
21/03/2023 21:22,10,"fue muy rapido el proceso, en otras ocaciones es fue muy dificil poder hacer una recervaciones"
21/03/2023 21:15,10,GRACIAS
21/03/2023 21:14,10,Fácil
21/03/2023 21:10,9,ok
21/03/2023 21:08,10,Es muy amigable
21/03/2023 21:06,10,EXCELENTE
21/03/2023 21:03,10,rápido
21/03/2023 21:01,10,Precio
21/03/2023 21:01,10,la mejor opcion
21/03/2023 21:00,9,Es amigable la pagina
21/03/2023 20:58,10,Excelente
21/03/2023 20:53,10,excelente
21/03/2023 20:51,9,es muy amigable
21/03/2023 20:50,9,Evitar tanto pasos
21/03/2023 20:50,9,es amigable
21/03/2023 20:46,10,ES RAPIDA Y EFECTIVA
21/03/2023 20:44,10,rapidez
21/03/2023 20:44,10,ES PRACTICA Y NO METEN TANTAS COMPRAS ADICIONALES
21/03/2023 20:42,10,muy facil de comprar
21/03/2023 20:42,10,Facilidad
21/03/2023 20:41,10,Buen servicio
21/03/2023 20:38,9,"Es amigable, aunque a veces lo complican"
21/03/2023 20:37,10,La facilidad de uso de la pagina.
21/03/2023 20:36,10,Mejora palpable de interacción.
21/03/2023 20:34,10,buen servicio
21/03/2023 20:32,9,FAcil y economica
21/03/2023 20:32,10,RAPIDO
21/03/2023 20:31,10,MAS AGIL PARA COMPRar boletos
21/03/2023 20:30,10,ES UNA FORMA FACIL
21/03/2023 20:26,10,FACIL Y RAPIDO
21/03/2023 20:25,9,GRACIAS
21/03/2023 20:23,10,facilidad de navegación
21/03/2023 20:23,9,Muy facil de utilizar
21/03/2023 20:21,10,muy accesible
21/03/2023 20:21,10,EXCELENTE
21/03/2023 20:20,10,manera facil de comprar
21/03/2023 20:19,10,BUEN SERVICIO
21/03/2023 20:19,10,EN ESTA OCASION FUE EFICIENTE
21/03/2023 20:16,10,Tiene un sistema operativo muy bueno.
21/03/2023 20:16,10,MUY BIEIN !
21/03/2023 20:12,9,habitualmente tiene buen servicio
21/03/2023 20:11,10,ME ENCANTOOO!!!
21/03/2023 20:02,10,Todo bien.
21/03/2023 19:56,10,cool
21/03/2023 19:56,10,bueno
21/03/2023 19:52,10,Claridad y rapidez en trámite
21/03/2023 19:51,10,PAGINA MUY FACIL DE NAVEGAR
21/03/2023 19:49,10,NO TUVE NINGUN PROBLEMA
21/03/2023 19:49,10,POR SERVICIO
21/03/2023 19:45,10,TODO BIEN
21/03/2023 19:42,10,EXCELNTE INFORMACION Y FACIL PROCESO DE ADQUISICION DE BOLETOS
21/03/2023 19:41,10,Fue todo muy rapido y sencillo
21/03/2023 19:37,10,muy rapidos
21/03/2023 19:36,10,CALIDAD DE SERVICIO
21/03/2023 19:36,10,Excelente y muy amigable
21/03/2023 19:30,10,"es rapida, sencilla y confio que todo saldre bien"
21/03/2023 19:30,10,Porque espero tener una muy buena experiencia.
21/03/2023 19:25,10,PORQUE ES FACIL
21/03/2023 19:23,10,MUY DINAMICA Y FACIL USO
21/03/2023 19:23,10,Excelente servicio
21/03/2023 19:22,9,BUEN SERVICIO
21/03/2023 19:20,10,"es la primera vez que viajare con ustedes, pero se me hizo mas económico, aunque el pago de TUA es alto"
21/03/2023 19:19,10,FACIL DE USAR
21/03/2023 19:14,10,facil y rapido
21/03/2023 19:12,10,sencilla y practica
21/03/2023 19:12,10,TODO
21/03/2023 19:11,9,GENIAL JUESPUTA
21/03/2023 19:11,10,EXCELENTE
21/03/2023 19:08,9,ES ALGO FACIL
21/03/2023 19:07,10,MUY FACIL DE USAR LA PAGINA DE INTERNET DE VIVA AEROBUS!!!!!!!
21/03/2023 19:03,10,ok
21/03/2023 18:55,10,Es fácil usar la aplicación
21/03/2023 18:51,9,Buena
21/03/2023 18:48,10,espero no cancelen mi vuelo o lo sobrevendan
21/03/2023 18:46,9,PORQUE ES BUENA LA AEROLINIA
21/03/2023 18:46,9,porque la pagina es muy amigable y es facil comprar y comparar los vuelos
21/03/2023 18:45,10,MUY BIEN
21/03/2023 18:43,10,precios accesibles
21/03/2023 18:42,10,Muy fácil y a buen precio
21/03/2023 18:38,10,Gracias
21/03/2023 18:38,10,Buen servico y atencion
21/03/2023 18:36,10,Eficiencia en la compra
21/03/2023 18:34,10,OK
21/03/2023 18:34,10,Todo muy amigable y excelente.
21/03/2023 18:34,10,ya esta mas entendible
21/03/2023 18:33,10,PORTAL MUY ACCESIBLE Y ENTENDIDO
21/03/2023 18:33,10,MUY AMIGABLE
21/03/2023 18:29,10,siempre  encuentro  lo que necesito
21/03/2023 18:29,9,NA
21/03/2023 18:22,10,EXELENTE
21/03/2023 18:15,9,funcional
21/03/2023 18:11,10,Buena
21/03/2023 18:07,10,Eficiente e intuitiva
21/03/2023 18:07,10,viva viva!
21/03/2023 18:06,10,PORQUE ES UNA PAGINA FACIL DE ENTERDER. GRACIAS
21/03/2023 18:06,10,Amigable la aplicacion
21/03/2023 18:05,10,.
21/03/2023 18:01,10,todo excelente
21/03/2023 18:00,10,FACIL DE USAR
21/03/2023 18:00,10,Muy clara toda la información
21/03/2023 17:59,10,porque podemos cotizar nosotros mismo los vuelos y buscar el que se ajusta a nuestro presupuesto
21/03/2023 17:58,10,muy amigable
21/03/2023 17:57,10,SIGAN INNOVANDO
21/03/2023 17:53,10,EXCELENTE SERVICIO MUY RAPIDO EN CUANTO ALA PAGINA.
21/03/2023 17:53,10,Excelente servicio en los horarios
21/03/2023 17:51,9,Todo bien y rápido
21/03/2023 17:50,10,bueno
21/03/2023 17:47,10,Precios super accesibles y la compra es facil
21/03/2023 17:46,10,facil y efisciente
21/03/2023 17:43,9,muy facil reservar .
21/03/2023 17:42,10,Facil acceso y uso a la información
21/03/2023 17:41,10,Sencillo y rapido
21/03/2023 17:40,10,fasil de usar
21/03/2023 17:40,10,facil de usar
21/03/2023 17:40,10,ESTA MUY SENCILLO  NAVEGAR EN LA PAGINA WEB Y ES RAPIDA EN TIEMPO DE RESPUESTA
21/03/2023 17:39,10,SI AMPLIAMENTE
21/03/2023 17:38,10,GRACIAS
21/03/2023 17:37,10,TODO MUY BIEN
21/03/2023 17:36,10,buen servicio
21/03/2023 17:32,10,si
21/03/2023 17:32,9,No esta complicada la navegación
21/03/2023 17:31,10,Por la facilidad para comprar el boleto y por qué tienen varias opciones de vuelos.
21/03/2023 17:31,10,Todo bien
21/03/2023 17:24,10,EXCELENTES PROMOCIONES
21/03/2023 17:24,10,por que es muy facil
21/03/2023 17:24,9,Cada vez son más claros en lo que ofrecen
21/03/2023 17:20,10,ESTÁ BIENLA PÁGINA
21/03/2023 17:18,10,BBB
21/03/2023 17:16,10,EXCELENTE SERVICIO Y RAPIDEZ
21/03/2023 17:15,10,PRECIO Y SERVICIO
21/03/2023 17:14,10,buen servicio
21/03/2023 17:12,10,excelentes precios
21/03/2023 17:11,10,RAPIDEZ Y PRECIO
21/03/2023 17:10,9,Facilidad de tramite
21/03/2023 17:10,10,X
21/03/2023 17:07,10,excelente servicio
21/03/2023 17:06,10,Eficiente
21/03/2023 17:05,10,practico
21/03/2023 17:03,10,muy facil de entender y comprar
21/03/2023 17:03,9,Muy rápida y sencilla
21/03/2023 17:02,10,Son la mejor aerolínea de mexico
21/03/2023 17:01,10,por lo flexible y promociones
21/03/2023 17:00,10,muy razonables los precios. buena atencion.
21/03/2023 16:58,10,facil
21/03/2023 16:56,10,bien
21/03/2023 16:53,10,facil y rapida
21/03/2023 16:51,10,Por los precios que ofrecen
21/03/2023 16:44,10,muy buena
21/03/2023 16:43,10,POR BARATO
21/03/2023 16:38,10,"En general fue fácil realizar la reservación, solamente daría más tiempo antes de perder las elecciones y tener que volver a empezar."
21/03/2023 16:34,10,excelente servicio
21/03/2023 16:33,10,muy amigable y sencilla
21/03/2023 16:32,10,Pagina muy amigable
21/03/2023 16:31,10,Muy bien la pagina
21/03/2023 16:27,9,fue muy sencillo y rapido
21/03/2023 16:27,9,felicidades
21/03/2023 16:25,9,buen precio
21/03/2023 16:23,9,mucho seguro agregado y cosas
21/03/2023 16:15,10,muy bien todo
21/03/2023 16:14,10,"Fácil, rápido"
21/03/2023 16:07,10,La pagina es muy amigable para el ususario.
21/03/2023 16:00,10,"Simple, easy to navigate"
21/03/2023 16:00,10,Muy ágil y segura
21/03/2023 15:56,10,ok
21/03/2023 15:56,9,BUEN SERVICIO
21/03/2023 15:55,10,"POR LOS PRECIOS, CALIDAD, Y SEGURIDAD"
21/03/2023 15:50,10,MUY RAPIDO
21/03/2023 15:49,10,buen
21/03/2023 15:45,10,excelente
21/03/2023 15:43,10,precios accesibles
21/03/2023 15:32,10,Buenos precios!
21/03/2023 15:30,10,Si. Informacion accesible
21/03/2023 15:29,10,muy buena pag
21/03/2023 15:28,10,FACIL DE USAR
21/03/2023 15:26,9,INTUITIVA
21/03/2023 15:15,10,Por su Amabilidad y Buen Servicio al Cliente
21/03/2023 15:14,10,facil y rapida
21/03/2023 15:09,9,rapidez y calidad
21/03/2023 14:57,10,TODO BIEN
21/03/2023 14:44,10,TODO BIEN
21/03/2023 14:42,10,muy facil de comprar
21/03/2023 14:40,10,Todo muy accesible.
21/03/2023 14:21,10,Muy sencillo de usar
21/03/2023 14:21,10,ME ENCANTA VIAJAR EN VIVA
21/03/2023 14:20,10,Gracias
21/03/2023 13:57,10,Muy amables todos
21/03/2023 13:56,9,.
21/03/2023 13:53,10,gracias
21/03/2023 13:51,9,es fácil y rápida de usar . ya no tiene tantos trucos para venderte adicionales
21/03/2023 13:40,10,Fcail de pagar lo unico que no me gusta es lo de los asientos
21/03/2023 13:34,10,buenos precios
21/03/2023 13:23,10,Muy buena navegacion y explica todo muy claro
21/03/2023 11:29,10,fue muy accesible y claro los costos de como armas tu viaje hasta el pago de la reservacion.
21/03/2023 11:20,10,super servicio
21/03/2023 09:13,10,Porque todo fue ágil y rápido.
21/03/2023 08:29,9,"todo fue claro, un poco confuso sobre el tema de las maletas pero seria porque no se puede visualizar y pesar las maletas"
21/03/2023 07:26,10,EXCELENTE AEROLINEA
21/03/2023 07:21,9,"vuelos economicos, aunque la pagina no es tan agil"
21/03/2023 07:18,10,pagina muy facil de usar
21/03/2023 07:17,10,POR SU BUENA EXPLICACION AL CLIENTE. PAGINA AMIGABLE
21/03/2023 07:15,10,"Muy amigable, facil de entender"
21/03/2023 07:12,9,"POR SEGURIDAD Y RAPIDEZ, SOLO QUE FALLA MUCHO"
21/03/2023 07:11,10,son una muy  buena opcion
21/03/2023 07:02,10,EXCELENTE
21/03/2023 06:52,9,mas vuelos a todo mexico
21/03/2023 06:45,10,.
21/03/2023 06:38,10,Gracias
21/03/2023 06:37,9,..
21/03/2023 06:29,10,FACIL DE ELABORAR LA RESERVACION
21/03/2023 06:23,10,ttt
21/03/2023 06:09,10,Muy agradable las formas de pago
21/03/2023 05:56,9,Fácil de usar
21/03/2023 05:35,10,muy facil de manejar y todo esta bien explicado
21/03/2023 05:27,10,MUY PRACTICO Y FACIL DE USAR
21/03/2023 05:25,10,GRACIAS EXCELENTE SERVICIO NUNCA CAMBIEN
21/03/2023 05:16,10,facilidad en la reservacion
21/03/2023 05:13,10,Facil y rapido de usar
21/03/2023 05:07,9,mas rapidez
21/03/2023 05:03,10,precios excelentes
21/03/2023 04:58,10,Muy especificos
21/03/2023 04:37,9,:-)
21/03/2023 04:32,9,"TODO PERFECTO, EXCEPTO QUE SI QUIERES RESERVAR A OTRA PERSONA TIENES QUE SALIRTE Y ENTRAR CON EL USUARIO DE LA PERSONA AUNQUE SEA UN FAMILIAR"
21/03/2023 04:32,9,facil de usar
21/03/2023 04:25,10,muy fácil de hacer el tramite
21/03/2023 04:19,10,precio
21/03/2023 04:16,10,"Muy fácil de usar, mas facilidades de pago"
21/03/2023 04:09,10,Me gusta que ya es más fácil saber todo lo que se esta cobrando y que se pueda elegir que pagar
21/03/2023 04:09,10,viajes muy completos
21/03/2023 04:08,10,BUEN SERVICIO
21/03/2023 04:08,9,buena plataforma
21/03/2023 04:07,9,Fácil y rápido hacer la reservación
21/03/2023 04:04,9,Los costosson buenos
21/03/2023 04:01,10,FUE MUY AGIL Y FACIL
21/03/2023 04:00,10,por la facilidad para realizar la reservacion
21/03/2023 03:57,10,EN GENARAL ES MUY PRACTICA
21/03/2023 03:56,9,Es un buen servicio!
21/03/2023 03:55,10,Excelente servicio
21/03/2023 03:52,10,muy clara en opciones para la reservacion
21/03/2023 03:48,9,Muy bien
21/03/2023 03:44,9,Facil de navegar
21/03/2023 03:44,10,TODO EN ORDEN
21/03/2023 03:44,9,MUY PRACTICO PARA RESEVAR
21/03/2023 03:40,10,FACIL Y PRACTICA
21/03/2023 03:38,9,RAPIDEZ
21/03/2023 03:36,10,mas rapido
21/03/2023 03:36,10,"Facil y rapido, ademas de barato"
21/03/2023 03:36,9,Buenos precios
21/03/2023 03:35,9,No hay rebajas
21/03/2023 03:34,10,muy buena aerolínea !!
21/03/2023 03:32,10,Son chilos
21/03/2023 03:29,9,nomas
21/03/2023 03:29,10,FACIL EXPLICACION Y RAPIDA
21/03/2023 03:27,10,buenos precios
21/03/2023 03:22,9,PRECIO
21/03/2023 03:22,9,Fue rápido y confiable
21/03/2023 03:19,10,Bueno
21/03/2023 03:14,10,LA COMODIDAD
21/03/2023 03:12,10,.
21/03/2023 03:10,10,"SERVICIO RAPIDO EN RESERVACIONESGRACIAS"
21/03/2023 03:10,10,Los precios son accesibles
21/03/2023 03:09,10,"Tienen diferentes destinos nacionales y horarios, me gusta mucho navegar en su pagina que es muy dinamico y me gusta el colorido de la misma"
21/03/2023 03:00,10,muy amigable
21/03/2023 03:00,10,GRACIAS
21/03/2023 02:56,10,precios bajos y excletente calidad
21/03/2023 02:55,10,Excelente opcion
21/03/2023 02:51,10,BUEN PRECIO Y SERVICIO
21/03/2023 02:50,10,La pagina es facil de usar
21/03/2023 02:49,9,muy rapido
21/03/2023 02:49,10,TODO BIEN
21/03/2023 02:47,10,GRACIAS
21/03/2023 02:45,10,buen servicio
21/03/2023 02:45,10,super amigable
21/03/2023 02:42,10,EXELENTE SERVICIO
21/03/2023 02:38,9,por el servicio y precio
21/03/2023 02:38,9,Buen servicio
21/03/2023 02:32,10,agiles
21/03/2023 02:30,10,Muy bien explicado todo.
21/03/2023 02:28,10,economia y servicio
21/03/2023 02:21,10,Buen servicio
21/03/2023 02:12,10,Muy fácil de usar
21/03/2023 02:12,10,MUY FACIL DE USAR
21/03/2023 02:07,10,Muy buena atencion
21/03/2023 02:07,10,muy fácil y rápido
21/03/2023 02:05,10,He viajado a gusto en esta aerolinea
21/03/2023 02:01,10,LA PAGINA ES MUY SENCILLA DE ENTENDER
21/03/2023 02:00,9,Encontré mis boletos
21/03/2023 02:00,10,PRECIOS
21/03/2023 01:57,9,Facil de navegar y muy amigable.
21/03/2023 01:56,10,si
21/03/2023 01:54,10,"Todo el proeso de selccion es muy ordenado y claro. No quedan dudas"
21/03/2023 01:52,10,todo muy funcional
21/03/2023 01:51,9,sencillo y claro
21/03/2023 01:45,10,buenas opciones para las mascotas
21/03/2023 01:41,10,PRECIO
21/03/2023 01:39,10,MUY PRACTICA!
21/03/2023 01:33,9,MUY RAPIDA LA PAGINA
21/03/2023 01:30,10,super
21/03/2023 01:21,10,se me hizo practico y muy buena opciòn para viajar
21/03/2023 01:19,10,facil y entendible
21/03/2023 01:17,10,"Buenos precios, facilidad de compra"
21/03/2023 01:16,10,Fácil de utilizar
21/03/2023 01:12,10,Eficacia
21/03/2023 01:11,10,no es volar es aterizzr con estilo
21/03/2023 01:09,10,"todo muy claro, solo eviten retrasos o cancelaciones en los vuelos"
21/03/2023 01:04,10,Muy fácil de usar
21/03/2023 01:00,10,PAGINA FLUIDA Y SIN MASCARAS
21/03/2023 00:58,10,por eficiencia
21/03/2023 00:57,10,"tramite sencillo, rapido e indicaciones muy claras"
21/03/2023 00:53,10,Es una pagina muy amigable
21/03/2023 00:48,10,easy to handle
21/03/2023 00:42,10,buena plataforma
21/03/2023 00:41,10,por la facilidad de contratar
21/03/2023 00:35,9,ok
21/03/2023 00:34,10,Muy bien
21/03/2023 00:32,10,muy intuitiva y fácil de usar
21/03/2023 00:31,10,todo bien hasta el momento
21/03/2023 00:20,9,AGIL
21/03/2023 00:20,9,interfaz amigable con el usuario
21/03/2023 00:19,10,muy bueno
21/03/2023 00:18,10,BUENA ATENCION
21/03/2023 00:13,10,Gracias.
21/03/2023 00:03,10,Son Buenos
20/03/2023 23:58,10,:)
20/03/2023 23:58,9,TODO BIEN
20/03/2023 23:57,9,raidez
20/03/2023 23:54,10,buen precio
20/03/2023 23:46,9,Great cost on flights!
20/03/2023 23:45,9,Rapidez y facilidad .
20/03/2023 23:44,10,muy barato
20/03/2023 23:41,10,Rapidez y claridad en todos los pasos para elección de viaje mas conveniente
20/03/2023 23:41,10,"BUENAS PROMOSION, BUENA ATENCION"
20/03/2023 23:36,9,Masvuelos :)
20/03/2023 23:33,10,FACIL
20/03/2023 23:31,10,RESPUESTAS RAPIDAS PARA RESERVACIONES Y VUELOS BARATOS
20/03/2023 23:28,10,AMIGABLE
20/03/2023 23:27,10,Buen precio
20/03/2023 23:26,10,gracias
20/03/2023 23:25,10,"EL SISTEMA ES MUY AMIGABLE, SENCILLO Y CLARO"
20/03/2023 23:23,10,fue facil
20/03/2023 23:18,10,"Porque es muy amigable , clara , fácil de navegar en ella"
20/03/2023 23:15,9,pagina amigable
20/03/2023 23:12,10,Gracias por su servicio!
20/03/2023 23:09,9,FÁCIL Y RÁIDO
20/03/2023 23:07,10,Muy facil
20/03/2023 23:04,10,excelente servicio
20/03/2023 23:03,10,Bien
20/03/2023 23:03,10,EXCELENTE
20/03/2023 23:01,10,excelente servicio via web
20/03/2023 23:00,10,precio de vuelos
20/03/2023 22:59,10,"Precio, accesibilidad, comodidad y buena gente!"
20/03/2023 22:58,10,si
20/03/2023 22:55,10,MUY BIEN
20/03/2023 22:54,9,EXCELENTE TOOD BIEN
20/03/2023 22:51,10,Rapido
20/03/2023 22:48,10,POR SU GRAN SERVICIO
20/03/2023 22:44,10,Todo ha sido fácil y claro
20/03/2023 22:42,10,ES MUY PRACTICA Y FACIL DE
20/03/2023 22:34,9,POR QUE OFRECEN BUEN SERVICIO Y TIENEN BUENAS TARIFAS
20/03/2023 22:27,9,AMIGABLE
20/03/2023 22:24,9,por rapidez
20/03/2023 22:23,10,POR QUE ES FACIL
20/03/2023 22:20,10,Rápido y eficiente
20/03/2023 22:18,10,Súper rápido y bien explicado todo
20/03/2023 22:16,10,Todo Muy Facil y Rapido
20/03/2023 22:14,10,Muy agradable el uso de la plataforma. Muchas gracias.
20/03/2023 22:10,10,POR SU BUEN SERVICIO
20/03/2023 22:10,10,"facil, sencilla,buenas explicaciones"
20/03/2023 22:09,9,gracias
20/03/2023 22:03,10,AMBIENTE WEB AGRADABLE
20/03/2023 22:01,9,"Muy claro, muchas opciones de pago y mucho mas barato"
20/03/2023 21:56,10,Rapido y solo tuve que hacer todo 1 vez. Felicidades jaja primera vez que me pasa
20/03/2023 21:54,10,"QUE VIVA, AEROBUUUUUUUUS!!!!!!!!!!!"
20/03/2023 21:52,9,FACIL DE ESCOGER OPCIONES
20/03/2023 21:50,10,eL ACCESO A LOS DATOS DE VUELO Y PAGO ES MUY CLARO PARA CCESAR
20/03/2023 21:50,10,Por su atención y los precios.
20/03/2023 21:48,9,"precios y rapidez, confío que el servicio sea igual al viajar. Gracias."
20/03/2023 21:44,9,UN POCO COMPLICADO LA COMPRA
20/03/2023 21:43,10,"su pagina es muy clara, facil de usar, y muy efectiva. la recomendaría ampliamente."
20/03/2023 21:39,9,por la practicada de reservación
20/03/2023 21:33,10,TODO MUY FACIL Y RAPIDO
20/03/2023 21:33,10,MUY BIEN
20/03/2023 21:31,10,facilidad
20/03/2023 21:21,10,Por bueno bonito barato
20/03/2023 21:20,9,por su eficiencia
20/03/2023 21:14,10,"ES FACIL, CLARO Y RAPIDO... GRACIAS"
20/03/2023 21:12,9,facil
20/03/2023 21:11,10,excelente servicio
20/03/2023 21:06,10,Fue mas claro y mas fácil
20/03/2023 21:02,10,SS
20/03/2023 21:02,10,buena linea
20/03/2023 21:01,10,facil y rapido
20/03/2023 20:59,10,TODO EXCELENTE
20/03/2023 20:57,9,Graciad
20/03/2023 20:56,10,FACIL Y RAPIDO
20/03/2023 20:55,10,Excelente servicio
20/03/2023 20:55,10,Tiene buena interfaz y es fácil de usar!! Muy buen trabajo!
20/03/2023 20:54,10,facil y claro para entender
20/03/2023 20:41,10,es clara la información y rápida la compra
20/03/2023 20:39,10,POR QUE SON LO MEJOR
20/03/2023 20:36,10,por buen servicio
20/03/2023 20:35,9,PRECIO
20/03/2023 20:35,10,rapidez
20/03/2023 20:34,9,Rapidez
20/03/2023 20:33,10,gracias
20/03/2023 20:30,10,muy bien
20/03/2023 20:28,10,si
20/03/2023 20:17,10,PRECIOS
20/03/2023 20:17,9,Vuelos economicos
20/03/2023 20:16,10,Excelente servicio
20/03/2023 20:16,10,Sencillo
20/03/2023 20:13,10,TODO BIEN
20/03/2023 20:09,9,"muy facil comprar, espero asi sea el vuelo :)  estoy segura si sera"
20/03/2023 20:06,10,exelente servicio calidad y precio
20/03/2023 20:05,10,RAPIDO Y FACIL
20/03/2023 20:03,10,MUY BUEN SERVICIO
20/03/2023 20:03,10,MUY FACIL DE COMPRAR
20/03/2023 19:54,9,Buen servicio
20/03/2023 19:51,10,tuve problemas para pagar en linea
20/03/2023 19:51,9,bueno
20/03/2023 19:51,9,me parece bien las opciones
20/03/2023 19:47,10,MUY RAPIDO
20/03/2023 19:44,10,(:
20/03/2023 19:43,10,SERVICIO EFICAZ
20/03/2023 19:41,9,rapidez
20/03/2023 19:36,9,"ME GUSTA QUE PUEDES AGREGAR MUCHAS COSAS COMO MALETAS, VIAJE DE MASCOTAS, SELECCION DE VUELOS ETC, PERO NO LE PONGO 10 PORQUE SI BATALLE PARA HACER LA COMPRA DE MIS VUELOS YA QUE LA PAGUINA SE TARDABA MUCHO EN CARGAR Y NO ERA PROBLEMA DEL INTERNET, SOLO ESO"
20/03/2023 19:31,9,Fácil acceso y pagina amigable
20/03/2023 19:31,10,Excelente Aerolinea a buen precio
20/03/2023 19:25,10,"RÁPIDO ACCEDER A LA COMPRA DE BOLETOS, AUNQUE HOY PRESENTO EN TRES OCASIONES LA MISMA FALLA Y TUVE QUE INICIAR LA COMPRA DE NUEVO EN VARIAS OCASIONES."
20/03/2023 19:24,10,EXCELENTE SERVICIO
20/03/2023 19:19,10,Fácil de usar
20/03/2023 19:12,9,Su plataforma ha mejorado inmensamente...felicidades
20/03/2023 19:11,10,muy facil usar
20/03/2023 19:06,9,es amigable la página
20/03/2023 19:02,10,"por que es una aerolínea segura, y económica, con buen servicio :)"
20/03/2023 19:00,10,Es fácil y clara la reservación
20/03/2023 18:59,10,SIEMPRE A TIEMPO
20/03/2023 18:57,10,excelente servicio gracias
20/03/2023 18:57,10,HE RECIBIDO BUEN SERVICIO
20/03/2023 18:54,10,FACIL USO
20/03/2023 18:53,10,"Rapida y eficiente, logré hacer todo lo que necesitaba"
20/03/2023 18:47,10,ok
20/03/2023 18:46,10,FUNCIONA BIEN
20/03/2023 18:45,10,Excellente servicio
20/03/2023 18:44,10,HORARIOS DISPONIBLES
20/03/2023 18:43,9,xq son muy economicos y buenos
20/03/2023 18:39,9,RAPIDEZ
20/03/2023 18:37,10,es muy facil
20/03/2023 18:37,10,gracias
20/03/2023 18:37,9,¡Facil de reservar!
20/03/2023 18:36,10,Practico
20/03/2023 18:35,10,todo bien... solo no se retracen en los vuelos
