Date,nps,ComoMejorar
15/03/2023 18:40,0,"Ninguna tarjeta me sirvió para la compra, tuve que generar una tarjeta virtual"
15/03/2023 17:49,8,"Facilidad y rapidez, pero con cobro"
15/03/2023 17:46,6,"NO COBRANDO COSTOS ADICIONALES, CUANDO LA TARIFA ANTERIOR YA PAGADA ERA MÁS ALTA."
15/03/2023 17:35,5,sin commentarios
15/03/2023 16:04,0,No hubo manera de hacer el cambio pues NUNCA contestaron en el centro de atención a clientes. Más de 40 mins en espera para que NUNCA contestaran
15/03/2023 15:45,7,Los cargos no son claros.
15/03/2023 14:55,0,"intenten mil veces cambiar el destino a a trves del app, no sirve,  hable al telefono, no contestan, cortan aun espere 20 minutos , pesimo servicio"
15/03/2023 12:04,8,MAS FLUIDO
15/03/2023 08:13,1,No cobren a fuerza la elección de los asientos
15/03/2023 07:22,0,tranzas
15/03/2023 05:07,8,atencion en linea
15/03/2023 04:34,8,NOPERMITEECOBRAR CON TDC
15/03/2023 02:26,1,Carisimo
15/03/2023 02:24,7,LA CANTIDAD A PAGAR QUE APARESE EN LA APLICACION NO COINCIDE CON EL COBRO REALIZADO
15/03/2023 02:02,7,Podrían mejorar su servicio al cliente.
15/03/2023 00:34,0,precios carisimos
14/03/2023 21:09,5,La pagina se buggea; tuve que volver a poner mi tarjeta dos veces
14/03/2023 20:25,0,NI IDEA
14/03/2023 20:15,7,No cobrar los asientos OBLIGATORIAMENTE
14/03/2023 20:05,1,vajar los precios
14/03/2023 19:51,6,No se puede cancelar el vuelo.
14/03/2023 19:48,7,"permitir cambiar opciones al elegir asiento, me cobraron el servicio pero nunca encontré como cancelarlo antes de que el pago procediera"
14/03/2023 19:44,0,"ya van 3 veces que  intento cambar vuelo y primero error, luego que si se hizo  el cambio, espero para que cargue en la app y no funcionó, y ya intente en cel y laptop y nada"
14/03/2023 18:40,8,HACER TUTORIAL PASO A PASO E COMO HACER EL PROCESO PORQUE NO TODOS VIAJAMOS SEGUIDO Y LUEGO NO SABEMOS HACER ESTO Y ES UN POCO COMPLICADO
14/03/2023 17:01,5,no respetaron las promociones que ofrecen por medio del correo electronico
14/03/2023 15:59,6,"ES BUENO, COBRAN MUY CARO PARA EL SERVICIO QUE DAN"
14/03/2023 14:57,5,deberían decir que cada elección cuesta
14/03/2023 06:45,5,"No atienden en Call Center, esperé mas de una hora para hacer un cambio y nunca atendieron"
14/03/2023 06:29,2,No poniendo que sale en $cero pesos y luego sacar un total que no se sabe de donde solo los 60 pesos seguro muy mal
14/03/2023 06:18,8,"un resumen de precios para saber cual es la diferencia, ademas de que me parece arbitrario que vuelos comprados con 2 hrs de diferencia cuestan diferente. fuera de eso bien"
14/03/2023 04:32,5,"No me aceptaba mi tarjeta con la que acababa de pagar el vuelo, y  yo queria pagar todo junto y me separaron el tua incluso despues de poner que no lo queria pre pagar, es confuso"
14/03/2023 03:51,0,Mejorar servicio de internet y de serviciio al cliente
14/03/2023 03:36,7,Deben de dar la última cantidad a pagar
14/03/2023 03:32,8,SI
14/03/2023 03:19,7,"Cobran por todo, en un inicio el vuelo parece muy economico y el precio final con servicios es igual al de otras aerolineas."
14/03/2023 03:15,7,teniendo mas opciones de pago
14/03/2023 02:29,8,un poco mas claro todos los adicionales desde el inicio de reservacion
14/03/2023 02:04,8,Me gustaría que uniera más personal para atender por vía telefónica tengo más de una hora esperando a que me atiendan
14/03/2023 01:45,0,"no abusando de los clientes... es mi segundo cambio y el precio subió de la nada, para que proponen los cambios si van a abusar de todos modos de sus clientes ???"
14/03/2023 00:57,0,muy caro un cambio de nombre
14/03/2023 00:34,0,"No pude realizar de forma adecuada el cambio con mi navegador habitual, Firefox, por que las cookies son demasiado intrusivas. Mala programación en la página de pago."
13/03/2023 21:20,8,Tienen problemas con su página y no me ayudaron a resolver mi problema
13/03/2023 20:58,8,"No debería haber cargo por cambio de fecha, mas allá del que pudiera haber por diferencia de tarifa, si la tarifa es la misma no debería haber cargo adicional, así lo manejan otras aerolineas"
13/03/2023 20:28,5,EVITANDO RETRASOS Y CANCELACIONES
13/03/2023 20:07,1,En cambios de vuelo aunque ya tenia el asiento pagado me lo volvieorn a cobrar
13/03/2023 18:37,7,Me saco el sistema al momento previo de pagar y tuve que volver a entrar y pagar más
13/03/2023 18:17,0,"no pude cambiar el vuelo, la pagina se traba mucho, tarde 3 hora en poder comprar maletas.en las lineas telefonicas no contestan"
13/03/2023 17:51,4,No entiendo como ganar puntos doters esta confuso
13/03/2023 17:50,8,GRacias
13/03/2023 15:19,6,"Hay algunas cosas que no me quedan claras aun, como el equipaje permitido y la asignacion de asientos"
13/03/2023 13:42,6,me gustaria tener una sola tarifa sin cambios y sin pagos escondidos
13/03/2023 07:06,8,Arreglar hacer pagos por app y safari en iphone
13/03/2023 05:59,8,describen bien los pasos pero a veces suele ser confuso
13/03/2023 05:38,0,NO ME DA OPCION DE CAMBIAR EL VUELO DE REGRESO
13/03/2023 03:30,8,todo lo cobran
13/03/2023 02:46,0,"si, en telefono no saben atender"
13/03/2023 02:30,1,Genera muchos problemas el método de pago en línea
13/03/2023 00:57,0,no acepta las tarjetas
12/03/2023 23:07,7,Aceptando American Express en Linea
12/03/2023 20:29,4,muchas complicaciones en la ´pagina traten de hacerlo mas simple
12/03/2023 19:45,0,rembolsos!!! son unos ratas
12/03/2023 15:33,7,falta claridad en cargos. me rechaza sin razón tarjetas
12/03/2023 14:27,0,4 tiempos tenia que probar a pagar con mi tarjeta de credito ..no functinna
12/03/2023 06:55,7,No pude hacer el check in
11/03/2023 23:01,6,hacer mas sencillo los procesos
11/03/2023 22:26,0,PERMITIENDO QUE ELIJA LA OPCIÓN DE NO PAGAR SELECCIÓN DE ASIENTO. ES MUY MOLESTO QUE LA PÁGINA MARQUE ERROR AL TRATAR DE HACERLO Y TENGA QUE PAGAR POR ESE SERVICIO CUANDO NO LO QUIERO.
11/03/2023 21:08,5,",,,"
11/03/2023 20:45,8,todo muy bien
11/03/2023 20:16,7,sOLO NO SE VUELVAN CODICIOSOS
11/03/2023 19:52,0,no me parece que hagan me hagan cargo de 665 según por cambio de tarifa cuando la tarifa es de 10 pesos en el vuelo nuevo
11/03/2023 19:05,0,PESIMO SERVICIO DE ATENCION A CLIENTE
11/03/2023 18:30,3,"TIENEN PESIMO SERVICIO, MUY SEGUIDO NOS CAMBIAN LAS FECHAS Y HORARIOS DE NUESTRA RESERVACION SIN CONSENTIMIENTO"
11/03/2023 18:24,0,"Está lleno de ""ofertas"" y trampas para consumir, en muchos casos, sin que nos demos cuenta. Visualmente está muy contaminado de ""Agrega esto, agrega el otro, compra, compra compra!"" LLega a ser agresivo y da muy mala sensación de compra. Genera desconfianza."
11/03/2023 17:54,5,"La pagina no es ""User friendly"""
11/03/2023 17:47,0,"El precio no es transparente, el vuelo original fue de la mitad de precio de la nueva reserva y aun así se me cobró un cambio te tarifa"
11/03/2023 16:58,5,ES MUY CONFUSA LA PÁGINA
11/03/2023 16:50,0,"Su servicio telefonico es pesimo, muiy mala antencio por parte del personal.pagina poco amigable con el usuario"
11/03/2023 15:16,7,El tiempo de bloqueo en la página
11/03/2023 14:07,3,Siendo mas claros en su forma de pago
11/03/2023 14:00,0,"se me hace una violacion el no poder dejar agreagar equipaje a las reservaciones a cuba violando  la politica de de equipaje de ustedes  y exponiendo que es problema de aduana en cuba cuando no es asi , ya que puedes entrar 120 kg al ano ademas en estos momentos de forma temporal puedes llevar ilimitado aseo y aliemnto  y lo mas trsite es que estan negociando en la terminal ya que las famosas agencias en cancum y ciudad mexico venden boletos con equijae de 120 kg y cobran en la termnial a sus usuarios 5000 pesos por una maleta extra de 25kg y 2000 pesos por kg que se pasen  , y no es comentario es vivencia que vi con mis ojos en ciudad mexico el dia 16 de febrero"
11/03/2023 12:13,6,Sin tantos cambios y restriciones y cargos escondidos
11/03/2023 05:54,0,"No permite quitar la selección de asiento, por lo que se tiene forzosamente que pagar. Por lo que el cambio de vuelo se hace con un precio abusivo"
11/03/2023 04:31,8,CON MAS INFORMACION MAS EXPLICITA Y CON EJEMPLOS EN VIDEOS
11/03/2023 03:18,8,AGILIZAR METODO DE PAGO
11/03/2023 01:07,8,Más claro las instrucciones
11/03/2023 00:53,1,"poniendo los costos totales desde el principío, y sin tanto menú engorroso, cada bototn de ""continuar"" quieren vender/enjaretar algo, casi casi ponen, numero de bostezos permitidos en el avión , ya mero van a cobrar las veces de pararse al baño, se maman"
10/03/2023 22:11,0,ES EXCESIVO EL COSTO POR CAMBIO DE PASAJERO
10/03/2023 20:37,0,"Declinó tarjeta por dos días sin razón, en call center no resolvieron."
10/03/2023 19:24,7,en general la atencion en el aeropuerto es muy mala
10/03/2023 15:55,0,Ese impuesto sobre el extranjero es una jugada sucia de su compania. Deben ponerlo al frente cuando se compra el boleto. No vuelvo a volar con ustedes nunca!!
10/03/2023 15:37,3,"hacer mas simple el pago con tarjeta de credito , piden mas informacion que otras aerolineas"
10/03/2023 06:17,6,"En un vuelo económico, cambiar de asiento debería costar menos."
10/03/2023 05:37,0,Me cobraron de más en un vuelo y rompieron mi maleta
10/03/2023 04:46,0,NO ROBANDO
10/03/2023 03:22,5,"DEMASIADOS COSTOS EXTRA, NO DEMOREN EL VUELO"
10/03/2023 01:05,8,d
10/03/2023 00:42,6,"La app está perfecta. Pero no su abuso. En mi vuelo anterior ya me habían cobrado asientos y en esta ocasión nuevamente. Además nos dan una tarifa y enseguida comienzas ha generar cargos que deberían incluirlos. Y la tarifa se encarece demasiado a como la anuncian."
09/03/2023 23:39,8,LA APP
09/03/2023 22:48,5,"Sería muy útil una línea de apoyo al servicio digital, ya que la página algunas veces muestra errores, en mi caso las tarifas no se ajustaron correctamente al cambio de vuelo. La mayoría de l agente que realiza sus movimientos digitalmente lo hace porque se supone es más sencillo y rápido, pero lo peor viene cuando quier3s comunicarte a la línea de atención al cliente 8182150150 y ellos comentan que no son el ar3a encargada de esos temas y  usando pregu te. Ual ese, área que si es 3ncargada de eso, respondieron que no existía.. y que si ellosmeayudaban habría un cargo por 900 y picó de pesos más lo q me costará la diferencia del cambio de vuelo...o sea entonces para que sirve la atención al cliente si quedas peor cuando te dicen qsu ayuda tiene precio."
09/03/2023 21:02,5,los precios para cambiar el vuelo son muy elevados
09/03/2023 20:25,7,SIENDO MAS PRECISOS CON LOS SERVICIOS
09/03/2023 19:46,8,gracias
09/03/2023 19:33,8,no pude ver las opciones para agreagar equipaje al tiempo de hacer mi reservacion de vuelo
09/03/2023 18:42,4,Cobrar lo justo
09/03/2023 18:28,8,"Poco claro, confuso el seleccionar o no los asientos."
09/03/2023 18:19,6,Funciona muy bien excepto un par de casos que no me ha dejado hacer el check in en linea. Acaba de pasar con mi novia hoy para un vuelo de JFK a CDMX
09/03/2023 18:19,8,"Claridad en la información. En la pagina principal me aparecía un total de pago de TUA y al ir a pagarlo, la cantidad aumentó"
09/03/2023 18:17,8,INCLUIR CASILLA DE SELECCION DE FACTURACION
09/03/2023 17:52,7,"El boleto debe incluir seleccion de asientos sin costoNo me permitía cambiar mi vuelo porque no había pagado tua, tuve que marcar call center para que lo debloquearanSon muchas opciones que confunden, yo reduciría el numero de preguntas un 70%"
09/03/2023 17:42,5,ES MEJOR  CON OPERADORA
09/03/2023 17:15,6,"ES LENTO Y SE SALTA PASOS, LO CUAL TE OBLIGA A HACER MODIFICACIONES AL FINAL"
09/03/2023 16:31,8,mas rapido
09/03/2023 16:20,7,Batalle mucho para hacer el pago :(
09/03/2023 16:04,7,por que no acepta amex?
09/03/2023 16:00,7,Enviando la rewservación claramente. Perdí una hora tratando de confirmar este vuelo.
09/03/2023 14:55,6,SI REALICE CAMBIO DE FECHA NO SE PORQUE ME VUELVEN A COBRAR LA MALETA LIGHT
09/03/2023 14:14,4,"Una buena atención telefónica.  Estuve más de una hora y media en espera para ser atendido y nunca me atendieron. Su página no me permitió hacer una modificación en mi vuelo y hoy que ya se pudo, fue con pago de diferencia,  cuando ayer, todavía no tenía diferencia de precio."
09/03/2023 13:21,5,XX
09/03/2023 06:13,8,:)
09/03/2023 05:39,0,"se traba y me quiere volver a cobrar el TUA, pésimo servicio. Marco a su atención a clientes y miente la maquina del tiempo y después de 1hora me colgaron. Super mal servicio, siempre he apoyado a la compañía pero ya no. Mal servicio y tratando de cobrar adicional."
09/03/2023 05:28,1,"No me permitía continuar sin seleccionar asientos, forzozamente ""enjaretan"" el costo... saben perfectamente cómo mejorar, pero eso implica que sean justos con las tarifas y no lo harán."
09/03/2023 04:24,0,No se porque no me deja usar mi tarjeta de credito. Tuve que optar por usar otra en donde se me cobra por la conversion
09/03/2023 03:42,5,Cuento con tarejta VIVA PLUS y me cobra los asientos. No me permite avanzar sin elegir asientos. No reconoce la tarjeta que tengo guardada con la que previamente hice una reservacion. Tengo que volver a ingresar toda la informacion. La aplicacion movil lanza errores por cualquier actividad.
09/03/2023 01:37,1,no deja hacer cambio
09/03/2023 01:23,6,En el servicio
09/03/2023 01:01,0,muy malo su servicio
09/03/2023 00:31,8,SE SUPONE QUE NO TENIAN COSTOS EXTRA
08/03/2023 23:48,8,bien
08/03/2023 23:21,4,Mi precio de TUA fue aumentado sin avisarme.
08/03/2023 23:01,8,muy caras las tarifas por cambio de vuelo
08/03/2023 22:54,0,No cancelar la seleccion de asientos a ultima hora.
08/03/2023 22:07,8,no haciendo tantas preguntas por que confunden
08/03/2023 22:02,0,"es un servicio del asco, y uno lo elige por ser el mas economico"
08/03/2023 20:49,6,Todo!
08/03/2023 19:37,8,"Me cambio mi nombre a Mi correo electronico, por lo tanto pagué mas para el cambio de nombre"
08/03/2023 19:36,8,BAJANDO PRECIOS
08/03/2023 19:17,7,BAJAR PRECIO DE EQUIPAJE DOCUMENTADO
08/03/2023 18:40,6,"a veces la tarjeta no pasa, como hasta la tercera vez"
08/03/2023 18:22,8,MAS AMIGABLE A PAGINA POR FAVOR
08/03/2023 18:14,7,A la hora de pagar quisiera ver de nuevo todos los detalles del boleto
08/03/2023 18:00,5,pongan numero de convenio con bancos para poder pagar.
08/03/2023 15:48,6,"dejar claro la parte de agregar equipaje extra, porque me estaba haciendo el cobro por ambos vuelos, gracias"
08/03/2023 07:24,8,"Deberían agregar la opción de agregar el pase de CBX al hacer la reservación, no hacernos esperar hasta que la paguemos para poder agregarlo."
08/03/2023 05:37,1,Haciendo mas amigable la pàgina. . . no permite hacer los cambios facilmente . . .
08/03/2023 03:10,6,LA SUMATORIAS EN EL CARRITO NO CONCUERDAN CON EL TOTAL
08/03/2023 03:02,7,LA TUA DEBERIA CONSIDERARSE EN EL MONTO FINAL DE PAGO Y NO SEPARADO
08/03/2023 02:42,2,ME COBRARON LOS 5 KILOS QUE AUMENTE EN EXTRA SIENDO CLIENTE VIVA FAN
08/03/2023 00:55,7,"No se porque me obligaron seleccionar el asiento, sin esto no pude continuar"
08/03/2023 00:06,8,Me cobró un cambio de vuelo cuando en el paquete tengo derecho a tres cambios
07/03/2023 23:56,8,no cambiando los horarios de los vuelos
07/03/2023 23:51,6,Que fuera mas rapido
07/03/2023 23:38,7,"El proceso en linea es mucho mas fácil que por teléfono, sugiero que el proceso en linea siga siendo fácil.  La espera en la linea del teléfono y atención al cliente no es buena porque ya he llamado antes sin éxito.  Tambien la ultima vez compre el seguro y cuando llame a la compañía de seguros prácticamente no cubrían mi problema... siento que la compañía de seguros debe ser reemplazada por alguna americana si Viva quiere seguir teniendo buena redituacion - ."
07/03/2023 22:43,0,mejorar su method de pago
07/03/2023 21:27,5,No funcionan las tarjtas para pago
07/03/2023 21:02,0,la pagina se queda congelada cuando se va a hacer el pago
07/03/2023 20:01,8,Las opciones de pago se traban con regularidad
07/03/2023 20:00,2,eL COSTO DEL VOLETO ME SALIO 100 PESOS MAS VARATO QUE SI LO COMPRARA NUEVO.
07/03/2023 19:45,0,x
07/03/2023 19:28,8,no hay chat de ayuda para resolver dudas
07/03/2023 17:59,0,ME COBRARON 2 VECES EL TUA
07/03/2023 17:46,5,Dejando de dar un tiempo tan corto para realizar cancelación o cambios sin costo y más si se pago un seguro 24 horas no es nada y hay situaciones que se salen de nuestro control. Dejen de ser ventajosos.
07/03/2023 14:34,7,.
07/03/2023 07:45,5,tardan mucho las opciones de reserva y pagos
07/03/2023 03:02,5,Manejar tiempos de reservar en la misma sesión para respetar los asientos más tiempo en lo que se toma la decisión
07/03/2023 02:21,8,Mucho retraso en el información de la página
