Button name,Rating,Text
Desktop New Site,1,que el sabado. 3 d diciembre. me perdio mi esposa unos estudios que tenia a las 5. p.m. y no llegamos x que nos mandaron un avion hasta que la aerolinea se les incharon. se adueñaron de nuestro tiempo. mi regreso estaba para las 11:35. y sali hasta las 7. p.m.  ni comida. ni una atencion para nosotros como usuarios. ni una puta torta. en todo el pinche dia. que poca atencion tienen al cliente. y que poco respeto. tengan tantito sentido comun y criterio para el publico usuario. 
Desktop New Site,1,"NO ES POSIBLE QUE EN LA PAGINA NO HAYA UNA SECCIÓN PARA CANCELAR UN VUELO, Y QUE EN EL TELEFONO DEJEN A UNO ESPERANDO MAS DE 30 MINUTOS Y AL FINAL CORTEN LA LLAMADA"
Desktop New Site,1,
Desktop New Site,3,"Es muy complicado reservar y pagar, no hay forma de cancelar los adicionales, me cobran el TUA aparte de mi vuelo y no dan la opción a pagar todo junto, es un problema y muy poco amistosa su página cuando debería de ser intuitiva y sencilla..."
Desktop New Site,1,TENGO UNA RESERVACION PENDIENTE POR PAGAR LA PAGINA NO ME LO PERMITE DICE QUE LOS DATOS NO ESTAN INGRESADOS CORRECTAMENTE  TAMBIEN AL ABRIR MI SESION NO ME PERMITE DICIENDO QUE MI CLAVE DE ACCESO ES INCORRECTA... INGRESO POR MEDIO DE GOOGLE ENSEGUIDA REVISO MI PERFIL Y MI CONTRASENA ES LA CORRECTA  MI VIEJE SE AVESINA PRONTO SI ME PUEDEN AYUDAR A COMPLETAR LA TRANSACCION SERIA DE GARN AYUDA GRACIAS
Desktop New Site,1,
Doters,4,Cumpleaños 
Doters,1,Acabo de comprar un boleto y tengo 0 puntos? No entiendo su programa de puntos.
Desktop New Site,3,ESTA CARGANDO MUCHO TIEMPO 
Desktop New Site,1,nadie contesta en los numeros de contacto
Desktop New Site,1,
Desktop New Site,1,"Viva aerobus canceló una de mis reservaciones y me generó vouchers para redimir. Ahora que necesito redimirlos, debo generar reservaciones independientes por cada pasajero.  Ya generé la reservación de mi esposo y mía, pero el sistema no me permite adquirir el de mi hija por tener 13 años. Me intenté contactar telefónicamente con asesor, pero nadie responde. Necesito una pronta respuesta por favor."
Desktop New Site,1,
Desktop New Site,2,"por que cargan en automático ""reembolso total si no lo estoy solicitando en ninguna parte de su proceso?  ya lo hice dos veces desde inicio con todo cuidado y me lo vuelven a cargar sin haberlo solicitado????"
Doters,2,En ningun lado aparece pagar con la opcioón doters o no es para nada claro como hacerlo
Desktop New Site,1,se congela la pagina y no se puede continuar la compra
Desktop New Site,1,pesima la pagina 
Desktop New Site,3,No me deja agregar maletas
Desktop New Site,1,"Van 3 llamadas que hago al callcenter, nada funciona ni página ni teléfono, nada,"
Desktop New Site,1,"porque dice un precio y luego cuando uno se mete para elegir el vuelo, ningunp está al precio que dice. "
Desktop New Site,1,no se toman la molestia para estar al pendiente de  los pasajeros solo dicen hay retraso por el clima y no hacen lo posible para poner vuelos extras o mejorar el servicio  pesimos
Desktop New Site,1,pésimo servicio no avisan ahí esta uno como tontos esperando que alguien salga a dar la cara por los retrasos de vuelos y no hay tiempo compensado  buscare opciones de otras aerolíneas y como siempre todas se lavan las manos con lo que dicen
Desktop New Site,1,"Estoy intentando pagar mi reserva y la pagina no me lo permite. Intento contactar con atencion al cliente y por ninguna via me atienden, solo salen bots"
Desktop New Site,1,la pagina me mostro el codigo W7BK8V y se hizo el cargo a mi tarjeta pero nunca me llego un mail y ahora busque en la pagina y dice que no se completo el pago!!
Desktop New Site,2,"DEBERIAN MEJORAR SU PAGINA PARA CAMBIO DE INTINERARIO, NO ES CLaro"
Desktop New Site,1,ADEMAS DE QUE SIEMPRE SALEN  TARDE LLEVO 50 MINUTOS PARA CAMBIAR UNA RESERVA Y TODAVIA NO ME CONTESTAN. QUE HORROR¡¡¡¡
Desktop New Site,1,poder agregar equipaje documentado solo por pasajero
Desktop New Site,1,ESTOY HACE MAS DE 10 HORAS INTENTANDO HACER CHECKING
Desktop New Site,2,hice una reservacion tengo eo codigo pero no tengo la cantidad
Desktop New Site,1,"Le selecciono quitar asiento, luego en la parte inferior le doy siguiente y vuelve a aparecer el asiento que no quiero seleccionar y me da error. Me veo obligado a hablar por teléfono. Este error me ocurrió la semana pasada también pero con los dos vuelos en conexión."
Doters,5,Voy a viajar con ustedes !
Desktop New Site,1,"como es posible que la empresa no se haga responsable de las personas que tienen retraso en sus vuelos?, pero si un cliente llega un minuto tarde, ahi si entran y no le permiten abordar. Que cosas eso es tener mpm"
Desktop New Site,1,
Desktop New Site,1,"LA LINEA MENOS FIABLE Y MUY IRRESPONSABLE NO SABE DAR UNA PRONTA RESPUESTA Y NULA SOLUCION , SE ESCUDAN CON CUALQUIER PRETEXTO DE SUS RESPONSABILIDADES ,NINGUN EMPLEADO TIENE LA CAPACITACION PARA LA RESOLUCION DE PROBLEMAS  ,UNA LINEA QUE DEBIERA DEJAR DE DAR UN SERVICIO PARA LO CUAL NO ESTA ABSOLUTAMENTE CAPACITADA . ENGAÑO ,IRRESPONSABILIDAD DESCONFIANZA Y APATIA AL USUARIO  SON SINONIMOS DE VIVA AEROBUS ."
Desktop New Site,1,"Llevamos un reraso de 6 horas hasta ahora,.nadie sabe Dart una respuesta.  Esto no es normal, un retraso de una hora se acepta pero ya de 6 horas (y contando).   Es inaceptable."
Feedback_Nuevo Sitio_VF,5,"Increíble atención, contenta y comolacida"
Desktop New Site,1,Por qué carajos se incluye a fuerza el reembolso total si en ningun momento pregunta la página si lo uiero o no.  NO LO QUIERO Y A  HUEVO LO AGREGA.
Desktop New Site,3,
Desktop New Site,1,"El vuelo 147 de los Ángeles a CDMX tenía que llegar a las 5:30 am, en la app dice que aterrizó a las 6:30, pero ni en el aeropuerto ni en atención a clientes dicen nada. En la página y por whatsapp dice que está en tiempo. Llevamos 3 horas esperando a nuestro familiar y nadie sabe decirnos nada. El viaje fue por una emergencia familiar y qué horror el ""servicio"""
Desktop New Site,1,QUIERO QUE ME ACLARN SI ESTA RESERVA Z93UPS  FUE CANCELADA PORQUE TENGO OTRA COMOPRA OENDIENTE EN EL MISMO TRAYECTO Y FECHA.  LA COMUNICACION ENTRE VIVAAEROBI}US ES PESIMA. NO LES IMPORTA PARA NADA EL CLIENTE 
Desktop New Site,1,por favor sean mas especificos es documentacion. he hablado por telefono y llevo mas de 7min en linea por que necesito mas information en cuanto a  me sigue diciendo que el tiempo de espera es de 15 segundos 
Desktop New Site,1,
Desktop New Site,1,requiero ver los vuelos de finales de abril y mayo y no hay información sobre vuelos disponibles. La promoción dice hasata octubre de 2023
Desktop New Site,1,pesimo servicio
Desktop New Site,1,no aparece el precio de la promocion 
Desktop New Site,1,De que sirve hacer la reservacion en la pagina si no la entra atomaticamente en my profile.
Doters,2,acabo de hacer una compra  que no me genero ningun punto...me parece injusto 
Desktop New Site,2,"Intento hacer un cambio en mi vuelo , tengo 3 gratis y me están intentando cobrar más de 600 pesos por el cambio .   Además, no veo fácil un servicio de atención al cliente o un teléfono de contacto"
Doters,4,quiero cambiar mi correo electrónico
Desktop New Site,1,"llevo media hora esperando a ahcer el pago con kuesky y no avanza la pagina, por que la tienen si no la habilitan o no dejan hacer el siguiente paso. que poca"
Desktop New Site,1,"Que farsa la de poner los vuelos a 1 peso y solo pagar TUA, cuando al final toman la tarifa base y solo hacen un descuento, el cual obviamente no deja el vuelo en 1 peso.  En este caso estoy tratando de hacer un viaje redondo para dos personas de Chihuahua a mazatlan, de 13 a 16 de Feb 2023 y al seleccionarlos, claramente me dice que cada uno cuesta 1 peso.  Al finalizar, sale que la tarifa base es de 1801.88 y solo me estan descontando 455.18 en un vuelo y tarifa base de 2120.68 con descuento de 700 en el otro vuelo. Donde quedo entonces el vuelo de 1 peso? "
Desktop New Site,1,QUE NO  SON CIERTAS LAS PROMOCIONES QUE ANUNCIAN  QUIERO COMPRAR VUELOS EN JULIO Y AGOSTO   Y NO ESTAN A $1.00 +TUA +IVA.  MENTIROSOS
Desktop New Site,2,imposible modificar datos personales de mi perfil como nombre
Desktop New Site,2,presenten los destunos de sus viajes en un mapa. Cuando busco origen y destino... al buscar las fechas no tiene los meses.}Es nada practica su pagina. 
Doters,3,Tengo mi tarjeta viva HSBC pero no veo reflejado los doters que me dieron por obtenerla
Desktop New Site,2,ME ENVIAS VARIOS CORREOS DE PROMOCIONES Y AL ENTRAR A LA PAGINA ESTAN LOS VUELOS ALTISIMOS. CREO QUE ESTO ESTA MUY MAL. DEBE DE CUMPLIR LA EMPRESA Y NO ESTAR ENVIANDO NADA SI NO ES CIERTO. SI LA EMPRESA CUMPLIERA SE TENDRIA GRAN DEMANDA Y USO DE ESTE SERVICIO. ADEMAS ME PIDE UN CODIGO DE DESCUENTO Y SOLO ME LLEGAN PROMOCIONES QUE NO SON VALIDAS.
Desktop New Site,1,no se porque me agrega ese reembolso total como adicional de forma automatica cuando yo no lo elegi
Desktop New Site,2,QUIERO SELECCIONAR VUELO Y NO PERMITE ME DEJA DONDE MISMO Y NO CAMBIA EL VUELO AUNQUE LO SOLICITE.
Desktop New Site,3,Según si puedo cambiar itinerario y no me permite hacerlo en la pagina
Desktop New Site,5,gracias 
Doters,1,no puedo ingresar
Desktop New Site,1,"NO me  dan respuesta de  un problema que tuve   ,   no se si pedir el contra cargo  o   que pasa  , quedaron en contactarme  y nada  y la liga que me enviaron  actualzia , y hay personas que se comunican  con  mis datos  y le  dan información !!!  mi calve es W6VM2V"
Desktop New Site,1,No me permite utilizar mi tarjeta de crédito para pagar! Tengo que pagar con PayPal!
Desktop New Site,1,"Estoy tratando de cambiar mi vuelo. Tengo beneficios de HSBC Viva como asiento VIP y equipaje documentado. Al cambiar la fecha, me están cobrando estos beneficios!"
Desktop New Site,1,No puedo iniciar sesión con mi cuenta
Desktop New Site,2,"esta parte no la veo apropiada, porque no debe de aparecer impuesta por la aerolinea, no querer pagar reembolso."
Desktop New Site,1,"No puedo cambiar mi nombre, no lo puse completo"
Desktop New Site,1,"La pagina me esta añadiendo de forma obligatoria el servicio adicional del seguro reembolso total, que no quiero adquirir y no hay ninga opcion para quitarlo. Lo he intentao mil veces y no se ha podido. Esto es un error grave en contra de la libertad de opcion de compra de un servicio. "
Desktop New Site,1,You will not give me a refund or credit or even change my flight when I had a death in which I cannot travel. 
Doters,1,"No me envía el correo para recuperar contraseña, muy malo el inicio de sesión "
Desktop New Site,1,"Según el Dr. Enrique Bazúa, él no pudo hacer las facturas ni de su boleto ni del mío pata volar a Veracruz el pasado 10 de noviembre de 2022 a las 06:05 a.m., así que podrían los organizadores del Simposio académico hacer la factura a nombre de la Oficina Alemana de Intercambio Académico sin problema pero su página-e NO PERMITE hacerlo. Su excusa es fútil. Su página-e es totalmente enemigable (lo opuesto de amigable). Atentamente, Dra. Carmen Durán (Tel. 55 5622 5300 o 01, correo-e: mcduran@quimica.unam.mx)"
Doters,1,nunca funciona el inicio de sesión o la verificación de cuenta 
Desktop New Site,1,"No es proceso de compra, es check-in, primer error, no aparece en las opciones de la encuesta. Ahora, segundo error, en la página de pasajeros, primero no aparecía disponible el botón de continuar, al regresar al paso anterior y volver, ahora está disponible, pero no deja continuar por ""el medio de pago"" cuando en ningún lugar me ha pedido ningún medio de pago para nada!!! "
Desktop New Site,1,"No permite seleccionar agregar equipaje y pago, lo q será un cargo mayor al pagar en ventanilla"
Doters,1,Me estafaron un vendedor d la vivaaerobus les pague un voleto d avion y solo me estafo 
Desktop New Site,1,"Estoy viajando a Colombia, con un vuelo por Viva de Estados Unidos a Mexico, y luego tomo otra aerolinea de Mexico a Colombia, en la pagina no me sale ninguna otra opcion que Mexico como destino, trato de poner mis datos, y cuando intento hacer checking solo muestra un error que el ""Payment method is not available"" no estoy tratando de pagar nada, solo quiero hacer checkin y no puedo."
Desktop New Site,2,"GRACIAS POR SU ATENCIÓN. NO PUDE DESCARGAR LA FACTURA. MANDE CORREO A ATENCIÓN A CLIENTES Y ME PIDIERON LOS DATOS, NO ME MANDARON LA FACTURA Y AUN NO PUEDO DESCARGARLA.  MUCHAS GRACIAS POR NADA. HAN PERDIDO A UN CLIENTE. PÉSIMO SERVICIO EN EL OTORGAMIENTO DE FACTURAS. YO SE QUE NO LES INTERESA. GRACIAS POR NADA. HAN PERDIDO A UN CLIENTE. EN MI VIDA VIAJO DE NUEVO CON USTEDES. "
Desktop New Site,2,"Necesito silla de ruedas,he llamado a su centro de ayuda tres veces y no me puedo comunicar cuando faltan 5 min regresan a decir que el tiempo de espera es 8 min. Mi reserva es  XH46SH. Mi nombre Paloma Navarrete"
Desktop New Site,2,No me deja aplicar mi certificado al momento de pagar 
Desktop New Site,2,"RECIBÍ EL CORREO DE CONFIRMACIÓN CON ERROR:   Mi reservación es A57GJY, Vuelo de salida Lun 27 Mar 2023 CHH a GDL 3:35 a 6:20 pm, VB3133; Vuelo de regreso Mie 12 Abr 2023 GDL a CHH 6:50 a 7:35 pm VB3134.   Sin embargo , anexo a este mismo Correo de ""Confirmación de reservación de VivaAerobus"" me anexan una información falsa, que yo nunca contraté, señalando que mi vuelo de salida de GDL a CHH es el 1 de Enero 2023 a las 18:50pm y de CHH a GDL el 27 de Marzo 2023 a las 15:35 pm.   Agradeceré se corrija de inmediato dicho error para que solo se consigne mi vuelo tal como lo consigno y tal como ustedes me lo enviaron en Correo a mi cuenta Gmail, el 1 de Diciembre de 2022 a las 15:34 pm.  Quedo en espera de su pronta respuesta."
Desktop New Site,2,"El día 1 de Diciembre/22 recibí un Correo a las 15:34 pm con información errónea diciendo que mi salida de Guadalajara a Chihuahua es el 1 de Enero de 2023 a las 18:50 hrs y de Chihuahua a Guadalajara el Luneds 27 de Marzo/23 a las 15:35 hrs... LO CUAL NO ES CIERTO!!! Mi compra fue para salir de Chihuahua a Guadalajara el día  27 de Marzo/23 a las 15:35 pm VB3133 y vuelo de regreso el Miércoles 12 de Abril/23 a las 18:50 pm VB3134, tal como muestra el mismo correo que ustedes me enviaron como ""CONFIRMACIÓN DE RESERVACIÓN"". Agradeceré sea tan amables de corregir a la brevedad lo que corresponda para que no haya ninguna confusión. La clave de reservación con los datos correctos y es la que ustedes me hicieron llegar en el correo, es A57GJY. Atentamente Carlos Nájar Arreola."
Desktop New Site,1,no esta bbien especificado los precios 
Doters,5,Quiero la app  
Desktop New Site,3,"QUE TENGAN UN CHAT DE SOPORTE  EN LINEA, SERÍA INCREHIBLE.   ME GUSTARIA SOLICITAR EL RECIBO DE UNA RESERVACION PASADA Y NO ENCUENTRO LA MANERA  "
Doters,5,Gracias por pensar en nosotras las personas que viajamos 
